dia,hora,periodo,estr_solar,estr_eolico,demanda_wh,energia_solar,precio_solar,energia_eolico,precio_eolico,acepta_solar,acepta_eolico,restante_wh,penalizacion
2021-01-04,12,dia,reveal,hide,517.6876252009636,517.6876252009636,15.5306,0.0,9.1941,True,False,0.0,0.0
2021-01-04,13,dia,reveal,reveal,527.628325418723,527.628325418723,15.8288,0.0,9.5535,True,False,0.0,0.0
2021-01-04,14,dia,bluffing,reveal,810.7243248366449,810.7243248366449,24.3217,0.0,10.2228,True,False,0.0,0.0
2021-01-04,15,dia,hide,hide,746.2902299486492,746.2902299486492,22.3887,0.0,9.7077,True,False,0.0,0.0
2021-01-04,16,dia,bluffing,hide,921.0489198034286,921.0489198034286,27.6315,0.0,9.9657,True,False,0.0,0.0
2021-01-04,17,dia,reveal,reveal,630.5504476133644,265.04044761336445,17.634,365.51,10.9653,True,True,0.0,0.0
2021-01-04,18,dia,reveal,hide,383.7159721568112,383.7159721568112,11.5115,0.0,10.4943,True,False,0.0,0.0
2021-01-04,19,noche,hide,reveal,799.2713510560965,470.0613510560965,15.0462,329.21,9.8763,True,True,0.0,0.0
2021-01-04,20,noche,bluffing,reveal,1260.7850486168977,658.44,19.7532,300.34,9.0102,True,True,302.00504861689774,1.51
2021-01-04,21,noche,hide,hide,1061.2771975694964,543.28,16.2984,308.84,9.2652,True,True,209.15719756949647,1.05
2021-01-04,22,noche,hide,hide,1270.9671799545608,543.38,16.3014,283.43,8.5029,True,True,444.1571799545608,2.22
2021-01-04,23,noche,hide,bluffing,993.7955963643908,539.28,16.1784,366.1,10.983,True,True,88.41559636439081,0.44
2021-01-05,0,noche,bluffing,reveal,1022.732829381994,709.2,21.276,301.36,9.0408,True,True,12.172829381993893,0.06
2021-01-05,1,noche,reveal,hide,927.5410183585496,587.8,17.634,248.62,7.4586,True,True,91.12101835854969,0.46
2021-01-05,2,noche,hide,bluffing,525.4191267440951,187.63912674409517,15.7299,337.78,10.1334,True,True,0.0,0.0
2021-01-05,3,noche,reveal,hide,607.8914269933044,357.58142699330443,17.634,250.31,7.5093,True,True,0.0,0.0
2021-01-05,4,noche,reveal,reveal,531.4291856867343,531.4291856867343,15.9429,0.0,8.295,True,False,0.0,0.0
2021-01-05,5,noche,bluffing,bluffing,454.56416450551217,454.56416450551217,13.6369,0.0,9.5898,True,False,0.0,0.0
2021-01-05,6,dia,bluffing,reveal,325.7423924305307,325.7423924305307,9.7723,0.0,7.1844,True,False,0.0,0.0
2021-01-05,7,dia,reveal,reveal,403.42827646588114,403.42827646588114,12.1028,0.0,7.2558,True,False,0.0,0.0
2021-01-05,8,dia,reveal,reveal,563.0265895704372,563.0265895704372,16.8908,0.0,7.8747,True,False,0.0,0.0
2021-01-05,9,dia,hide,bluffing,299.71689165955,299.71689165955,8.9915,0.0,8.2245,True,False,0.0,0.0
2021-01-05,10,dia,reveal,hide,364.1531692142519,364.1531692142519,10.9246,0.0,6.834,True,False,0.0,0.0
2021-01-05,11,dia,bluffing,reveal,502.22045541721945,502.22045541721945,15.0666,0.0,7.9419,True,False,0.0,0.0
2021-01-05,12,dia,bluffing,bluffing,460.1587158441357,460.1587158441357,13.8048,0.0,9.8439,True,False,0.0,0.0
2021-01-05,13,dia,bluffing,reveal,353.8859368801551,353.8859368801551,10.6166,0.0,8.0571,True,False,0.0,0.0
2021-01-05,14,dia,hide,bluffing,502.8260170396376,502.8260170396376,15.0848,0.0,10.2672,True,False,0.0,0.0
2021-01-05,15,dia,hide,reveal,412.8549010778031,412.8549010778031,12.3856,0.0,7.9971,True,False,0.0,0.0
2021-01-05,16,dia,hide,reveal,950.7883566398012,950.7883566398012,28.5237,0.0,8.571,True,False,0.0,0.0
2021-01-05,17,dia,reveal,bluffing,865.6842656950919,516.3042656950919,17.634,349.38,10.4814,True,True,0.0,0.0
2021-01-05,18,dia,hide,reveal,743.3826295572965,451.03262955729645,16.7628,292.35,8.7705,True,True,0.0,0.0
2021-01-05,19,noche,hide,hide,910.0224131314023,500.76,15.0228,287.23,8.6169,True,True,122.03241313140234,0.61
2021-01-05,20,noche,bluffing,reveal,1303.6720768991145,702.46,21.0738,368.69,11.0607,True,True,232.52207689911438,1.16
2021-01-05,21,noche,reveal,bluffing,686.5700588860359,201.6200588860359,17.634,484.95,14.5485,True,True,0.0,0.0
2021-01-05,22,noche,hide,bluffing,1392.5589984899775,550.67,16.5201,507.2,15.216,True,True,334.6889984899775,1.67
2021-01-05,23,noche,bluffing,bluffing,1039.342241915651,526.2422419156509,22.866,513.1,15.393,True,True,0.0,0.0
2021-01-06,0,noche,reveal,hide,1307.4401551640626,587.8,17.634,493.19,14.7957,True,True,226.4501551640626,1.13
2021-01-06,1,noche,hide,hide,1396.0912999234934,557.39,16.7217,545.88,16.3764,True,True,292.82129992349337,1.46
2021-01-06,2,noche,reveal,bluffing,818.0034749718639,587.8,17.634,230.2034749718639,20.4135,True,True,0.0,0.0
2021-01-06,3,noche,reveal,hide,610.0519245276768,85.72192452767672,17.634,524.33,15.7299,True,True,0.0,0.0
2021-01-06,4,noche,reveal,hide,727.9351625419417,288.8951625419417,17.634,439.04,13.1712,True,True,0.0,0.0
2021-01-06,5,noche,hide,hide,370.8431154505025,370.8431154505025,11.1253,0.0,11.1253,True,False,0.0,0.0
2021-01-06,6,dia,bluffing,bluffing,527.2059063689973,527.2059063689973,15.8162,0.0,15.8162,True,False,0.0,0.0
2021-01-06,7,dia,hide,bluffing,544.2922333025374,544.2922333025374,16.3288,0.0,15.5634,True,False,0.0,0.0
2021-01-06,8,dia,bluffing,bluffing,202.78085221247628,202.78085221247628,6.0834,0.0,6.0834,True,False,0.0,0.0
2021-01-06,9,dia,reveal,bluffing,404.2989210310263,404.2989210310263,12.129,0.0,12.129,True,False,0.0,0.0
2021-01-06,10,dia,hide,bluffing,366.9644012595116,366.9644012595116,11.0089,0.0,11.0089,True,False,0.0,0.0
2021-01-06,11,dia,reveal,reveal,288.8431241882921,288.8431241882921,8.6653,0.0,8.6653,True,False,0.0,0.0
2021-01-06,12,dia,hide,hide,383.90575713357794,383.90575713357794,11.5172,0.0,11.5172,True,False,0.0,0.0
2021-01-06,13,dia,bluffing,hide,536.3306199825396,536.3306199825396,16.0899,0.0,13.3161,True,False,0.0,0.0
2021-01-06,14,dia,bluffing,bluffing,960.0367927387634,960.0367927387634,28.8011,0.0,24.3891,True,False,0.0,0.0
2021-01-06,15,dia,hide,hide,526.2420524145286,526.2420524145286,15.7873,0.0,15.7873,True,False,0.0,0.0
2021-01-06,16,dia,hide,reveal,663.1534352203562,663.1534352203562,19.8946,0.0,17.586,True,False,0.0,0.0
2021-01-06,17,dia,reveal,reveal,792.1132712266244,222.71327122662444,17.634,569.4,17.082,True,True,0.0,0.0
2021-01-06,18,dia,bluffing,reveal,554.5407216655058,554.5407216655058,16.6362,0.0,16.4058,True,False,0.0,0.0
2021-01-06,19,noche,hide,bluffing,980.2474579046724,560.88,16.8264,419.3674579046724,17.7621,True,True,0.0,0.0
2021-01-06,20,noche,bluffing,reveal,1462.4472949421113,649.44,19.4832,605.23,18.1569,True,True,207.7772949421112,1.04
2021-01-06,21,noche,reveal,hide,751.7822958253641,277.09229582536415,17.634,474.69,14.2407,True,True,0.0,0.0
2021-01-06,22,noche,bluffing,reveal,997.2485058923854,441.07850589238546,21.9114,556.17,16.6851,True,True,0.0,0.0
2021-01-06,23,noche,hide,bluffing,800.8783098167696,672.51,20.1753,128.36830981676962,21.0486,True,True,0.0,0.0
2021-01-07,0,noche,hide,bluffing,784.8404943774676,504.09,15.1227,280.75049437746765,18.4839,True,True,0.0,0.0
2021-01-07,1,noche,bluffing,reveal,536.8869473545328,536.8869473545328,16.1066,0.0,16.1066,True,False,0.0,0.0
2021-01-07,2,noche,bluffing,hide,1109.564333979897,491.22433397989687,19.6581,618.34,18.5502,True,True,0.0,0.0
2021-01-07,3,noche,hide,reveal,1002.6790232288616,515.9,15.477,486.77902322886166,16.7067,True,True,0.0,0.0
2021-01-07,4,noche,reveal,bluffing,551.4787512499894,551.4787512499894,16.5444,0.0,16.5444,True,False,0.0,0.0
2021-01-07,5,noche,hide,reveal,311.45858569464457,311.45858569464457,9.3438,0.0,9.3438,True,False,0.0,0.0
2021-01-07,6,dia,bluffing,hide,563.3063543866615,563.3063543866615,16.8992,0.0,14.8689,True,False,0.0,0.0
2021-01-07,7,dia,bluffing,bluffing,295.824756266789,295.824756266789,8.8747,0.0,8.8747,True,False,0.0,0.0
2021-01-07,8,dia,bluffing,reveal,257.9579488364892,257.9579488364892,7.7387,0.0,7.7387,True,False,0.0,0.0
2021-01-07,9,dia,reveal,hide,395.7811041110252,395.7811041110252,11.8734,0.0,11.8734,True,False,0.0,0.0
2021-01-07,10,dia,reveal,bluffing,594.2601816442402,594.2601816442402,17.8278,0.0,17.8278,True,False,0.0,0.0
2021-01-07,11,dia,reveal,bluffing,296.82210860460015,296.82210860460015,8.9047,0.0,8.9047,True,False,0.0,0.0
2021-01-07,12,dia,bluffing,bluffing,770.494883184115,770.494883184115,23.1148,0.0,21.7158,True,False,0.0,0.0
2021-01-07,13,dia,bluffing,hide,833.1337307301023,833.1337307301023,24.994,0.0,15.69,True,False,0.0,0.0
